Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
17,19913,6,55,1553.0,68750.0,1250.0,60.0,258.83333333333337,485.5719994672949,1250.0,1250.0,1250.0,0.0,3530507.7085321145,3063.3254657761263,331.8833333333333,541.6490230068672,2001.0,5.0,6358.0,1271.6,2815.440782541874,6308.0,5.0,19819.0,367.0185185185185,560.4452573115834,2001.0,64.0,0,0,0,0,48,440,301.3107015517501,2762.014764224376,60.0,1250.0,1154.0806451612905,326.505004525053,106605.51797990486,0,0,0,0,0,0,0,0,9.0,1173.0,258.8333333333333,1250.0,0,0,0,70303,61,3530507,0,0,0,0,0,0,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,19696,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2335.4995938261573,437.68888888888887,644.3835257692645,3664.0,5.0,0.0,0.0,0.0,0.0,0.0,19262.0,437.77272727272725,651.8330455253865,3664.0,5.0,0,0,0,0,32,1440,50.77173030056864,2284.727863525589,0.0,0.0,0.0,0.0,0.0,0,0,0,0,46,0,0,0,45.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,15831,15835,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,2550,2,0,1460.0,0.0,1460.0,0.0,730.0,1032.3759005323593,0.0,0.0,0.0,0.0,572549.0196078431,784.313725490196,2550.0,0.0,2550.0,2550.0,2550.0,2550.0,0.0,2550.0,2550.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,784.313725490196,0.0,0.0,1460.0,973.3333333333331,842.9313930168537,710533.3333333334,0,0,0,0,2,0,0,0,0.0,1460.0,730.0,0.0,0,0,0,0,0,0,0,0,0,0,47,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,19963,1,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2103.8922005710565,486.90243902439016,856.7376729454018,5489.0,9.0,0.0,0.0,0.0,0.0,0.0,19595.0,489.875,867.4378182842522,5489.0,9.0,0,0,0,0,32,1312,50.092671442168005,2053.7995291288885,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42,0,0,0,41.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,14652,14303,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,19381,1,58,145.0,72500.0,145.0,145.0,145.0,0.0,1250.0,1250.0,1250.0,0.0,3748258.603787216,3044.218564573552,334.1551724137931,565.4131171479418,3410.0,6.0,0.0,0.0,0.0,0.0,0.0,18406.0,322.91228070175447,563.8603639422287,3410.0,6.0,0,0,0,0,8,464,51.59692482328054,2992.6216397502712,145.0,1250.0,1213.1666666666663,200.0274698649287,40010.98870056496,0,0,0,0,0,0,0,0,58.0,1233.728813559322,145.0,1250.0,0,0,0,72645,59,3748258,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,8438,39,0,54366.0,0.0,1394.0,1394.0,1394.0,0.0,0.0,0.0,0.0,0.0,6442995.97060915,4621.948328987913,222.05263157894743,291.1785880315082,1028.0,9.0,8438.0,222.05263157894743,291.1785880315082,1028.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1248,0,4621.948328987913,0.0,1394.0,1394.0,1394.0,0.0,0.0,0,0,0,0,39,0,0,0,0.0,1429.7435897435898,1394.0,0.0,0,0,0,54366,39,6442995,0,0,0,0,370,0,38,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,13,1,1,1250.0,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,1250.0,1250.0,0.0,192307692.30769232,153846.15384615384,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,76923.07692307692,76923.07692307692,1250.0,1250.0,1250.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,1875.0,1250.0,1250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,10090,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.2160555004956,10090.0,0.0,10090.0,10090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,44,99.10802775024776,99.10802775024776,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1046,1046,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,19982,116,0,161704.0,0.0,1394.0,1394.0,1394.0,0.0,0.0,0.0,0.0,0.0,8092483.23491142,5805.224702232009,173.75652173913042,118.5687742764072,493.0,8.0,19982.0,173.75652173913042,118.5687742764072,493.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3712,0,5805.224702232009,0.0,1394.0,1394.0,1394.0,0.0,0.0,0,0,0,0,116,0,0,0,0.0,1406.0172413793102,1394.0,0.0,0,0,0,161704,116,8092483,0,0,0,0,913,0,115,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,19502,4,10,324.0,12500.0,81.0,81.0,81.0,0.0,1250.0,1250.0,1250.0,0.0,657573.5821966978,717.8750897343863,1500.1538461538462,4187.810244152144,15272.0,5.0,3522.0,1174.0,1321.237298898271,2608.0,6.0,18599.0,2066.555555555556,5826.2940002867845,17600.0,11.0,0,0,0,0,32,80,205.10716849553893,512.7679212388473,81.0,1250.0,860.3333333333334,570.4135926384176,325371.6666666666,0,0,0,0,0,0,0,0,2.0,921.7857142857144,81.0,1250.0,0,0,0,12824,14,657573,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,18994,13,41,3490.0,51250.0,1250.0,184.0,268.46153846153845,294.9182416039558,1250.0,1250.0,1250.0,0.0,2881962.725071075,2843.003053595872,358.37735849056605,622.839565291808,2638.0,6.0,18994.0,1582.8333333333333,1743.5265638320166,5069.0,7.0,18639.0,465.9749999999999,738.4181807183411,2638.0,23.0,0,0,0,0,104,328,684.4266610508581,2158.576392545014,184.0,1250.0,1018.0,443.2170273504092,196441.3333333333,0,0,0,0,0,0,0,0,3.0,1036.851851851852,268.46153846153845,1250.0,0,0,0,54740,54,2881962,0,0,0,0,0,0,12,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,1806,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.4197120708748,1806.0,0.0,1806.0,1806.0,1806.0,1806.0,0.0,1806.0,1806.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,1107.4197120708748,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,19976,101,0,140794.0,0.0,1394.0,1394.0,1394.0,0.0,0.0,0.0,0.0,0.0,7048157.7893472165,5056.067280736884,199.76,310.5427350672212,3018.0,8.0,19976.0,199.76,310.5427350672212,3018.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3232,0,5056.067280736884,0.0,1394.0,1394.0,1394.0,0.0,0.0,0,0,0,0,101,0,0,0,0.0,1407.8019801980197,1394.0,0.0,0,0,0,140794,101,7048157,0,0,0,0,486,0,100,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,5955,2,0,96.0,0.0,67.0,29.0,48.0,26.87005768508881,0.0,0.0,0.0,0.0,16120.906801007555,335.8522250209908,5955.0,0.0,5955.0,5955.0,5955.0,5955.0,0.0,5955.0,5955.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,335.8522250209908,0.0,29.0,67.0,54.333333333333336,21.939310229205777,481.3333333333333,0,0,0,0,0,0,0,0,0.0,81.5,48.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,15369,82,0,114308.0,0.0,1394.0,1394.0,1394.0,0.0,0.0,0.0,0.0,0.0,7437569.132669659,5335.415446678378,189.74074074074065,502.7740739581192,4536.0,4.0,15369.0,189.74074074074065,502.7740739581192,4536.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2624,0,5335.415446678378,0.0,1394.0,1394.0,1394.0,0.0,0.0,0,0,0,0,82,0,0,0,0.0,1411.0,1394.0,0.0,0,0,0,114308,82,7437569,0,0,0,0,425,0,81,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,12,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,2583333.333333333,166666.66666666666,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,83333.33333333333,83333.33333333333,0.0,31.0,10.333333333333334,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,15.5,0.0,31.0,0,0,0,0,0,0,0,0,0,0,269,269,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,55715,64,0,87101.0,0.0,1394.0,213.0,1360.9531250000002,186.75265278815365,0.0,0.0,0.0,0.0,1563331.239343085,1148.7032217535673,884.3650793650788,2697.2469554641966,20370.0,9.0,55715.0,884.3650793650788,2697.2469554641966,20370.0,9.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2048,0,1148.7032217535673,0.0,213.0,1394.0,1343.2923076923075,233.67797841507,54605.39759615388,0,0,0,2,64,0,0,0,0.0,1364.28125,1360.953125,0.0,0,0,0,87101,64,1563331,0,0,0,0,15835,0,63,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,54397,1,11,0.0,213.0,0.0,0.0,0.0,0.0,213.0,0.0,19.363636363636363,64.22191639506366,3915.657113443756,220.6004007573947,4945.181818181818,10548.873141887543,35417.0,8.0,0.0,0.0,0.0,0.0,0.0,54389.0,5438.9,10984.706059385982,35417.0,9.0,0,0,0,0,32,352,18.38336672978289,202.21703402761185,0.0,213.0,16.384615384615383,59.0755708979869,3489.9230769230767,0,0,0,1,12,0,0,0,11.0,17.75,0.0,19.363636363636363,0,0,0,0,0,0,0,0,0,0,9317,9317,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,6199,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.8980480722698,1239.8,2104.322622603293,4988.0,9.0,0.0,0.0,0.0,0.0,0.0,5954.0,1488.5,2343.477544163801,4988.0,9.0,0,0,0,0,32,160,161.3163413453783,806.5817067268915,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,15835,15840,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,19751,1,65,1250.0,81250.0,1250.0,1250.0,1250.0,0.0,1250.0,1250.0,1250.0,0.0,4177003.696015392,3341.602956812313,303.8615384615383,511.6054961137987,2252.0,9.0,0.0,0.0,0.0,0.0,0.0,19742.0,308.4687499999999,514.2889981431754,2252.0,36.0,0,0,0,0,8,520,50.63034783048959,3290.972608981824,1250.0,1250.0,1250.0,0.0,0.0,0,0,0,0,0,0,0,0,65.0,1268.939393939394,1250.0,1250.0,0,0,0,82500,66,4177003,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,59984,170,0,236980.0,0.0,1394.0,1394.0,1394.0,0.0,0.0,0.0,0.0,0.0,3950720.1920512137,2834.089090424113,354.9349112426036,572.6640453472472,4053.0,3.0,59984.0,354.9349112426036,572.6640453472472,4053.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5440,0,2834.089090424113,0.0,1394.0,1394.0,1394.0,0.0,0.0,0,0,0,0,170,0,0,0,0.0,1402.2,1394.0,0.0,0,0,0,236980,170,3950720,0,0,0,0,512,0,169,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,19574,1,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912.026157147236,349.5357142857143,308.59063582597656,1578.0,7.0,0.0,0.0,0.0,0.0,0.0,19267.0,350.30909090909086,311.3800745740659,1578.0,7.0,0,0,0,0,32,1792,51.08817819556554,2860.93797895167,0.0,0.0,0.0,0.0,0.0,0,0,0,0,57,0,0,0,56.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,13954,13489,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,11138,64,0,89216.0,0.0,1394.0,1394.0,1394.0,0.0,0.0,0.0,0.0,0.0,8010055.665289998,5746.094451427545,176.79365079365076,120.30474191310712,517.0,8.0,11138.0,176.79365079365076,120.30474191310712,517.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2048,0,5746.094451427545,0.0,1394.0,1394.0,1394.0,0.0,0.0,0,0,0,0,64,0,0,0,0.0,1415.78125,1394.0,0.0,0,0,0,89216,64,8010055,0,0,0,0,880,0,63,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,53905,1,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1743.808552082367,579.6236559139785,1123.8428920254173,5969.0,4.0,0.0,0.0,0.0,0.0,0.0,53183.0,578.0760869565217,1129.9013399864612,5969.0,4.0,0,0,0,0,32,2976,18.551154809386883,1725.25739727298,0.0,0.0,0.0,0.0,0.0,0,0,0,0,94,0,0,0,93.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,15835,15831,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,19309,10,26,1668.0,32500.0,1250.0,42.0,166.8,380.6032638384023,1250.0,1250.0,1250.0,0.0,1769537.521363095,1864.415557512041,551.6857142857143,890.2699118617827,3293.0,9.0,19309.0,2145.4444444444443,2175.764871896267,6625.0,15.0,19051.0,762.0400000000002,1217.1784818450687,3980.0,9.0,0,0,0,0,80,208,517.8932104200114,1346.5223470920296,42.0,1250.0,957.2432432432432,523.4981378193243,274050.30030030024,0,0,0,0,0,0,0,0,2.0,983.8333333333334,166.8,1250.0,0,0,0,34168,36,1769537,0,0,0,0,0,0,9,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,2668,4,0,194.0,0.0,60.0,37.0,48.5,13.279056191361391,0.0,0.0,0.0,0.0,72713.6431784108,1499.250374812594,889.3333333333333,702.6167755849083,1627.0,228.0,2668.0,889.3333333333333,702.6167755849083,1627.0,228.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,1499.250374812594,0.0,37.0,60.0,50.8,12.59761882261882,158.7,0,0,0,0,0,0,0,0,0.0,63.5,48.5,0.0,0,0,0,194,4,72713,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,19955,60,73,5002.0,91250.0,98.0,67.0,83.36666666666665,9.141017016196583,1250.0,1250.0,1250.0,0.0,4823452.768729642,6664.996241543473,151.17424242424238,303.9641274589231,1925.0,3.0,19793.0,335.4745762711865,671.2331255422727,2836.0,3.0,19832.0,275.44444444444446,429.72178647529387,1925.0,39.0,0,0,0,0,480,584,3006.765221748935,3658.2310197945376,67.0,1250.0,718.7985074626865,583.3205799087874,340262.89894512406,0,0,0,0,0,0,0,0,1.0,724.203007518797,83.36666666666666,1250.0,0,0,0,96252,133,4823452,0,0,0,0,0,0,59,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,17,2,0,273.0,0.0,204.0,69.0,136.5,95.45941546018392,0.0,0.0,0.0,0.0,16058823.529411765,117647.0588235294,17.0,0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,117647.0588235294,0.0,69.0,204.0,114.0,77.94228634059948,6075.0,0,0,0,0,0,0,0,0,0.0,171.0,136.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,6597,3,9,1326.0,10529.0,1242.0,42.0,442.0,692.8203230275509,1250.0,529.0,1169.888888888889,240.3333333333333,1797028.9525541912,1819.0086402910413,599.7272727272727,778.151924871884,2137.0,9.0,6597.0,3298.5,3232.185096803709,5584.0,1013.0,3416.0,427.0,650.1729440255548,1648.0,9.0,0,0,0,0,24,72,454.7521600727603,1364.256480218281,42.0,1250.0,1007.4615384615385,472.03224031567566,222814.4358974358,0,0,0,0,0,0,0,0,3.0,1091.4166666666667,442.0,1169.888888888889,0,0,0,11855,12,1797028,0,0,0,0,0,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,19796,105,0,145214.0,0.0,1394.0,238.0,1382.990476190476,112.81404843285044,0.0,0.0,0.0,0.0,7335522.327742978,5304.101838755304,190.34615384615384,192.34807492359013,1433.0,5.0,19796.0,190.34615384615384,192.34807492359013,1433.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3360,0,5304.101838755304,0.0,238.0,1394.0,1383.0943396226414,112.28064568849972,12606.943396226412,0,0,0,1,105,0,0,0,0.0,1396.2666666666669,1382.990476190476,0.0,0,0,0,145214,105,7335522,0,0,0,0,567,0,104,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,1949,6,0,5727.0,0.0,1250.0,71.0,954.5,492.79519072328617,0.0,0.0,0.0,0.0,2938429.9640841456,3078.5017957927143,389.8,332.13431018189016,915.0,13.0,1949.0,389.8,332.13431018189016,915.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,0,3078.5017957927143,0.0,71.0,1250.0,828.2857142857143,560.2525365956898,313882.90476190473,0,0,0,0,0,0,0,0,0.0,966.3333333333334,954.5,0.0,0,0,0,5727,6,2938429,0,0,0,0,0,0,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,19827,1,4,37.0,5000.0,37.0,37.0,37.0,0.0,1250.0,1250.0,1250.0,0.0,254047.51096988952,252.18136884047004,4956.75,6355.0162535853,13316.0,10.0,0.0,0.0,0.0,0.0,0.0,6511.0,2170.333333333333,3740.941102628232,6490.0,10.0,0,0,0,0,8,32,50.43627376809401,201.74509507237605,37.0,1250.0,845.6666666666666,626.390506526613,392365.0666666667,0,0,0,0,0,0,0,0,4.0,1014.8,37.0,1250.0,0,0,0,5037,5,254047,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,11527,3,1,1431.0,70.0,1392.0,0.0,477.0,792.6531397780494,70.0,70.0,70.0,0.0,130216.0145744773,347.01136462219137,3842.3333333333335,4556.318287096868,8963.0,236.0,11527.0,5763.5,4858.530693532768,9199.0,2328.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,96,32,260.2585234666435,86.75284115554784,0.0,1392.0,578.6,742.9433356589183,551964.8,0,0,0,3,4,0,0,0,0.0,723.25,477.0,70.0,0,0,0,0,0,0,0,0,0,0,972,972,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,19969,6,38,1857.0,47500.0,1250.0,121.0,309.5,460.7497151382733,1250.0,1250.0,1250.0,0.0,2471681.1057138564,2203.415293705243,464.3953488372093,686.5238919830585,2293.0,8.0,19969.0,3993.8,2170.7120260412253,6033.0,1146.0,19824.0,535.7837837837837,778.5050893694751,2293.0,8.0,0,0,0,0,48,304,300.4657218688968,1902.9495718363464,121.0,1250.0,1124.6,358.69272745244325,128660.47272727272,0,0,0,0,0,0,0,0,6.0,1150.159090909091,309.5,1250.0,0,0,0,49357,44,2471681,0,0,0,0,0,0,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,19070,24,62,3542.0,76675.0,1250.0,93.0,147.5833333333333,234.8459100118104,1250.0,425.0,1236.6935483870966,104.77510477515716,4206449.921342422,4509.701101206083,224.3529411764706,379.0577197498565,2250.0,3.0,16537.0,719.0,1283.177058568444,4525.0,3.0,18947.0,310.6065573770492,483.112418894006,2250.0,18.0,0,0,0,0,192,496,1258.5212375458837,3251.1798636602,93.0,1250.0,936.4022988505748,512.1885204295095,262337.08045977005,0,0,0,0,0,0,0,0,2.0,947.2906976744188,147.58333333333334,1236.6935483870968,0,0,0,80217,86,4206449,0,0,0,0,0,0,23,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,820,1,1,0.0,156.0,0.0,0.0,0.0,0.0,156.0,156.0,156.0,0.0,190243.9024390244,2439.0243902439024,820.0,0.0,820.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1219.5121951219512,1219.5121951219512,0.0,156.0,52.0,90.06664199358161,8112.0,0,0,0,1,2,0,0,0,1.0,78.0,0.0,156.0,0,0,0,0,0,0,0,0,0,0,237,237,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,339,2,0,1626.0,0.0,1024.0,602.0,813.0,298.3990616607231,0.0,0.0,0.0,0.0,4796460.176991151,5899.705014749263,339.0,0.0,339.0,339.0,339.0,339.0,0.0,339.0,339.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,5899.705014749263,0.0,602.0,1024.0,883.3333333333334,243.64181359802205,59361.33333333333,0,0,0,1,2,0,0,0,0.0,1325.0,813.0,0.0,0,0,0,0,0,0,0,0,0,0,269,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,19849,123,0,171462.0,0.0,1394.0,1394.0,1394.0,0.0,0.0,0.0,0.0,0.0,8638319.310796514,6196.785732278705,162.69672131147544,122.2980973574836,579.0,4.0,19849.0,162.69672131147544,122.2980973574836,579.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3936,0,6196.785732278705,0.0,1394.0,1394.0,1394.0,0.0,0.0,0,0,0,0,123,0,0,0,0.0,1405.3333333333333,1394.0,0.0,0,0,0,171462,123,8638319,0,0,0,0,399,0,122,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,43688,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.77916132576451,43688.0,0.0,43688.0,43688.0,43688.0,43688.0,0.0,43688.0,43688.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,45.77916132576451,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,311,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,18824,25,25,2869.0,31250.0,1250.0,60.0,114.76,236.54021504457407,1250.0,1250.0,1250.0,0.0,1812526.561835954,2656.183595410115,384.1632653061224,552.1769171100108,2177.0,4.0,18824.0,784.3333333333331,1282.575386941604,5713.0,4.0,11871.0,494.62500000000006,757.6503043592421,2645.0,19.0,0,0,0,0,200,200,1328.0917977050574,1328.0917977050574,60.0,1250.0,693.5098039215685,596.1263078425249,355366.57490196073,0,0,0,0,0,0,0,0,1.0,707.38,114.76,1250.0,0,0,0,34119,50,1812526,0,0,0,0,0,0,24,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,17247,2,3,73.0,3750.0,38.0,35.0,36.5,2.1213203435596424,1250.0,1250.0,1250.0,0.0,221661.7382733229,289.905490809996,4311.75,3908.928614936152,10003.0,1578.0,15309.0,15309.0,0.0,15309.0,15309.0,15669.0,7834.5,3066.7221100060565,10003.0,5666.0,0,0,0,0,16,24,115.96219632399838,173.94329448599757,35.0,1250.0,643.0,664.9360871542467,442140.0,0,0,0,0,0,0,0,0,1.0,771.6,36.5,1250.0,0,0,0,3823,5,221661,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,19495,17,51,1875.0,63750.0,1250.0,36.0,110.2941176470588,293.7038824875069,1250.0,1250.0,1250.0,0.0,3366247.755834829,3488.073865093614,290.9701492537312,491.2022039405341,2226.0,4.0,19364.0,1210.25,1475.1378918596051,5365.0,9.0,19421.0,388.42,633.254731284242,2338.0,12.0,0,0,0,0,136,408,872.0184662734035,2616.0553988202105,36.0,1250.0,969.2028985507246,514.8036341714972,265022.7817561807,0,0,0,0,0,0,0,0,3.0,983.4558823529412,110.29411764705884,1250.0,0,0,0,65625,68,3366247,0,0,0,0,0,0,16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,6492,1,18,1250.0,21509.0,1250.0,1250.0,1250.0,0.0,1250.0,496.0,1194.9444444444446,183.1304492374452,3505699.32224276,2926.6789895255697,360.6666666666667,604.4059796488566,2087.0,6.0,0.0,0.0,0.0,0.0,0.0,6367.0,374.52941176470574,620.050715430506,2087.0,6.0,0,0,0,0,8,144,154.03573629081947,2772.6432532347503,496.0,1250.0,1200.45,174.0509529147322,30293.73421052632,0,0,0,0,0,0,0,0,18.0,1263.6315789473683,1250.0,1194.9444444444443,0,0,0,22759,19,3505699,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,4130,1,3,89.0,2287.0,89.0,89.0,89.0,0.0,1400.0,101.0,762.3333333333333,649.8233093182588,575302.6634382567,968.5230024213076,1376.6666666666667,855.5473881284037,2364.0,854.0,0.0,0.0,0.0,0.0,0.0,3218.0,1609.0,1067.7312395916867,2364.0,854.0,1,0,0,0,32,96,242.13075060532688,726.3922518159807,89.0,1400.0,493.0,589.1930922880886,347148.5,0,0,0,4,4,0,0,0,3.0,616.25,89.0,762.3333333333334,0,0,0,2376,4,575302,0,0,0,0,396,396,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
